"month","Forest","District","RAWS_station_nmbr","RAWS_station","snow_flag","year","bw_count"
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2019,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2000,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2002,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2004,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2006,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2007,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2008,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2009,5
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2013,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2016,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2017,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2018,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2019,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2004,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2006,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2007,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2008,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2009,6
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2012,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2013,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2016,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2017,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2018,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2019,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2004,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2006,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2007,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2008,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2009,5
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2012,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2013,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2016,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2017,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2018,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2019,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2002,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2004,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2005,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2006,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2007,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2008,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2009,6
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2012,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2013,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2016,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2017,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2018,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2019,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2002,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2004,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2006,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2007,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2008,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2009,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2013,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2016,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2017,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2018,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2019,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",1998,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",1999,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2000,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2002,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2004,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2005,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2006,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2007,6
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2008,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2009,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2010,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2013,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2016,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2017,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2018,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2019,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",1998,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",1999,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2000,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2002,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2004,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2006,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2007,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2008,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2009,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2013,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2016,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2017,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2018,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","yes",2019,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2000,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2002,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2003,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2004,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2006,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2007,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2008,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2009,6
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40245,"Callahan 2","no",2012,0
