"Forest","District","RAWS_station","day_of_yr","snow_flag","date","prop_inRx","prop_BD","prop_PL","prop_BW"
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","19-Nov","no",2020-11-19,0.444444444444444,0.444444444444444,0.944444444444444,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","19-Nov","yes",2020-11-19,0.277777777777778,0.444444444444444,0.944444444444444,0.0555555555555556
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","19-Nov","no",2020-11-19,0.0476190476190476,0.523809523809524,0.952380952380952,0
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","19-Nov","yes",2020-11-19,0.0476190476190476,0.523809523809524,0.952380952380952,0
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","19-Nov","no",2020-11-19,0,0.5,0.9375,0
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","19-Nov","yes",2020-11-19,0,0.5,0.9375,0
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","19-Nov","no",2020-11-19,0.263157894736842,0.473684210526316,0.947368421052632,0.105263157894737
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","19-Nov","yes",2020-11-19,0.157894736842105,0.473684210526316,0.947368421052632,0.0526315789473684
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","19-Nov","no",2020-11-19,0.444444444444444,0.444444444444444,0.944444444444444,0.111111111111111
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","19-Nov","yes",2020-11-19,0.277777777777778,0.444444444444444,0.944444444444444,0.0555555555555556
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","19-Nov","no",2020-11-19,0.2,0.5,0.95,0.05
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","19-Nov","yes",2020-11-19,0.2,0.5,0.95,0.05
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","19-Nov","no",2020-11-19,0,0.5,0.9375,0
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","19-Nov","yes",2020-11-19,0,0.5,0.9375,0
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","19-Nov","no",2020-11-19,0.3,0.5,0.95,0
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","19-Nov","yes",2020-11-19,0.35,0.5,0.95,0.05
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","19-Nov","no",2020-11-19,0.318181818181818,0.545454545454545,0.954545454545455,0.0909090909090909
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","19-Nov","yes",2020-11-19,0.272727272727273,0.545454545454545,0.954545454545455,0.0909090909090909
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","19-Nov","no",2020-11-19,0.428571428571429,0.714285714285714,0.952380952380952,0.238095238095238
"Klamath National Forest","Goosenest Ranger District","Juanita","20-Nov","no",2020-11-20,0.428571428571429,0.523809523809524,0.952380952380952,0.19047619047619
"Klamath National Forest","Goosenest Ranger District","Juanita","20-Nov","yes",2020-11-20,0.238095238095238,0.523809523809524,0.952380952380952,0.0952380952380952
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","20-Nov","no",2020-11-20,0.25,0.5,0.95,0.1
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","20-Nov","yes",2020-11-20,0.1,0.5,0.95,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","20-Nov","no",2020-11-20,0.1,0.5,0.9,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","20-Nov","yes",2020-11-20,0.1,0.5,0.9,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","20-Nov","no",2020-11-20,0.25,0.5,0.95,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","20-Nov","yes",2020-11-20,0.2,0.5,0.95,0.05
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","20-Nov","no",2020-11-20,0.222222222222222,0.444444444444444,0.944444444444444,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","20-Nov","yes",2020-11-20,0.111111111111111,0.444444444444444,0.944444444444444,0.0555555555555556
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","20-Nov","no",2020-11-20,0.285714285714286,0.523809523809524,0.952380952380952,0.0952380952380952
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","20-Nov","yes",2020-11-20,0.238095238095238,0.523809523809524,0.952380952380952,0.0952380952380952
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","20-Nov","no",2020-11-20,0.125,0.4375,0.9375,0.0625
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","20-Nov","yes",2020-11-20,0.125,0.4375,0.9375,0.0625
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","20-Nov","no",2020-11-20,0.368421052631579,0.473684210526316,0.947368421052632,0.105263157894737
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","20-Nov","yes",2020-11-20,0.210526315789474,0.473684210526316,0.947368421052632,0
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","20-Nov","no",2020-11-20,0.222222222222222,0.444444444444444,0.944444444444444,0.111111111111111
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","20-Nov","yes",2020-11-20,0.111111111111111,0.444444444444444,0.944444444444444,0.0555555555555556
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","20-Nov","no",2020-11-20,0.2,0.5,0.95,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","20-Nov","yes",2020-11-20,0.2,0.5,0.95,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","20-Nov","no",2020-11-20,0.125,0.4375,0.9375,0.0625
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","20-Nov","yes",2020-11-20,0.125,0.4375,0.9375,0.0625
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","20-Nov","no",2020-11-20,0.25,0.5,0.95,0.05
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","20-Nov","yes",2020-11-20,0.3,0.5,0.95,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","20-Nov","no",2020-11-20,0.227272727272727,0.545454545454545,0.954545454545455,0.0454545454545455
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","20-Nov","yes",2020-11-20,0.227272727272727,0.545454545454545,0.954545454545455,0.0454545454545455
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","20-Nov","no",2020-11-20,0.380952380952381,0.761904761904762,0.952380952380952,0.285714285714286
"Klamath National Forest","Goosenest Ranger District","Juanita","21-Nov","no",2020-11-21,0.476190476190476,0.666666666666667,0.952380952380952,0.238095238095238
"Klamath National Forest","Goosenest Ranger District","Juanita","21-Nov","yes",2020-11-21,0.380952380952381,0.666666666666667,0.952380952380952,0.142857142857143
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","21-Nov","no",2020-11-21,0.35,0.65,0.95,0.15
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","21-Nov","yes",2020-11-21,0.2,0.65,0.95,0.05
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","21-Nov","no",2020-11-21,0.2,0.6,0.9,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","21-Nov","yes",2020-11-21,0.2,0.6,0.9,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","21-Nov","no",2020-11-21,0.25,0.65,0.95,0.2
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","21-Nov","yes",2020-11-21,0.1,0.65,0.95,0.05
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","21-Nov","no",2020-11-21,0.294117647058824,0.611111111111111,0.944444444444444,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","21-Nov","yes",2020-11-21,0.176470588235294,0.611111111111111,0.944444444444444,0.0555555555555556
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","21-Nov","no",2020-11-21,0.285714285714286,0.666666666666667,0.952380952380952,0.19047619047619
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","21-Nov","yes",2020-11-21,0.238095238095238,0.666666666666667,0.952380952380952,0.142857142857143
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","21-Nov","no",2020-11-21,0.125,0.625,0.9375,0
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","21-Nov","yes",2020-11-21,0.125,0.625,0.9375,0
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","21-Nov","no",2020-11-21,0.157894736842105,0.631578947368421,0.947368421052632,0.0526315789473684
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","21-Nov","yes",2020-11-21,0.105263157894737,0.631578947368421,0.947368421052632,0.0526315789473684
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","21-Nov","no",2020-11-21,0.294117647058824,0.611111111111111,0.944444444444444,0.111111111111111
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","21-Nov","yes",2020-11-21,0.176470588235294,0.611111111111111,0.944444444444444,0.0555555555555556
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","21-Nov","no",2020-11-21,0.2,0.65,0.95,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","21-Nov","yes",2020-11-21,0.2,0.65,0.95,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","21-Nov","no",2020-11-21,0.125,0.625,0.9375,0
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","21-Nov","yes",2020-11-21,0.125,0.625,0.9375,0
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","21-Nov","no",2020-11-21,0.4,0.65,0.95,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","21-Nov","yes",2020-11-21,0.4,0.65,0.95,0.3
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","21-Nov","no",2020-11-21,0.363636363636364,0.681818181818182,0.954545454545455,0.227272727272727
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","21-Nov","yes",2020-11-21,0.272727272727273,0.681818181818182,0.954545454545455,0.136363636363636
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","21-Nov","no",2020-11-21,0.523809523809524,0.80952380952381,0.952380952380952,0.333333333333333
"Klamath National Forest","Goosenest Ranger District","Juanita","22-Nov","no",2020-11-22,0.285714285714286,0.619047619047619,1,0.142857142857143
"Klamath National Forest","Goosenest Ranger District","Juanita","22-Nov","yes",2020-11-22,0.19047619047619,0.619047619047619,1,0.0952380952380952
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","22-Nov","no",2020-11-22,0.3,0.6,1,0.15
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","22-Nov","yes",2020-11-22,0.1,0.6,1,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","22-Nov","no",2020-11-22,0.1,0.5,1,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","22-Nov","yes",2020-11-22,0.1,0.5,1,0
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","22-Nov","no",2020-11-22,0.210526315789474,0.578947368421053,1,0.157894736842105
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","22-Nov","yes",2020-11-22,0.105263157894737,0.578947368421053,1,0.0526315789473684
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","22-Nov","no",2020-11-22,0.444444444444444,0.555555555555556,1,0.166666666666667
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","22-Nov","yes",2020-11-22,0.222222222222222,0.555555555555556,1,0.0555555555555556
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","22-Nov","no",2020-11-22,0.238095238095238,0.619047619047619,1,0.19047619047619
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","22-Nov","yes",2020-11-22,0.19047619047619,0.619047619047619,1,0.142857142857143
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","22-Nov","no",2020-11-22,0.125,0.5625,1,0.0625
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Somes Bar","22-Nov","yes",2020-11-22,0.125,0.5625,1,0.0625
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","22-Nov","no",2020-11-22,0.315789473684211,0.578947368421053,1,0.105263157894737
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Blue Ridge","22-Nov","yes",2020-11-22,0.210526315789474,0.578947368421053,1,0.0526315789473684
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","22-Nov","no",2020-11-22,0.444444444444444,0.555555555555556,1,0.166666666666667
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Collins Baldy","22-Nov","yes",2020-11-22,0.222222222222222,0.555555555555556,1,0.0555555555555556
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","22-Nov","no",2020-11-22,0.35,0.6,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Sawyers Bar","22-Nov","yes",2020-11-22,0.35,0.6,1,0.2
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","22-Nov","no",2020-11-22,0.125,0.5625,1,0.0625
"Klamath National Forest","Salmon Scott River Ranger District - Salmon River","Somes Bar","22-Nov","yes",2020-11-22,0.125,0.5625,1,0.0625
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","22-Nov","no",2020-11-22,0.2,0.6,1,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Callahan 2","22-Nov","yes",2020-11-22,0.2,0.6,1,0.1
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","22-Nov","no",2020-11-22,0.181818181818182,0.636363636363636,1,0.136363636363636
"Klamath National Forest","Salmon Scott River Ranger District - Scott River","Quartz Hill","22-Nov","yes",2020-11-22,0.181818181818182,0.636363636363636,1,0.136363636363636
"Lake Tahoe Basin","Lake Tahoe Basin","Baron/Markleeville","22-Nov","no",2020-11-22,0.571428571428571,0.80952380952381,1,0.380952380952381
"Klamath National Forest","Goosenest Ranger District","Juanita","23-Nov","no",2020-11-23,0.238095238095238,0.523809523809524,1,0.19047619047619
"Klamath National Forest","Goosenest Ranger District","Juanita","23-Nov","yes",2020-11-23,0.0476190476190476,0.523809523809524,1,0
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","23-Nov","no",2020-11-23,0.55,0.5,1,0.2
"Klamath National Forest","Goosenest Ranger District","Van Bremmer","23-Nov","yes",2020-11-23,0.3,0.5,1,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","23-Nov","no",2020-11-23,0.2,0.5,1,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Dutch Indy","23-Nov","yes",2020-11-23,0.2,0.5,1,0.1
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","23-Nov","no",2020-11-23,0.263157894736842,0.473684210526316,1,0.0526315789473684
"Klamath National Forest","Happy Oak Ranger District  - Happy Camp","Slater Butte","23-Nov","yes",2020-11-23,0.105263157894737,0.473684210526316,1,0
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","23-Nov","no",2020-11-23,0.444444444444444,0.444444444444444,1,0.111111111111111
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Collins Baldy","23-Nov","yes",2020-11-23,0.222222222222222,0.444444444444444,1,0.0555555555555556
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","23-Nov","no",2020-11-23,0.25,0.523809523809524,1,0.19047619047619
"Klamath National Forest","Happy Oak Ranger District  - Oak Knoll","Oak Knoll","23-Nov","yes",2020-11-23,0.2,0.523809523809524,1,0.142857142857143
